Time,Irradiance,Zenith,Azimuth,Temperature,Wind Speed
2023-07-21 16:00,0.25,54.76281520691808,258.64366221298576,19.314,7.02
2023-07-05 10:00,0.7130000000000001,37.073674769879744,128.48004761142204,18.243,9.604
2023-07-13 15:00,0.392,44.88233727121879,245.80337483828697,20.088,9.53
2023-07-08 14:00,0.385,36.52544602966303,228.9671448494642,23.337,3.005
2023-07-10 13:00,0.819,30.992215851821665,205.77621899596983,21.905,9.694
2023-07-19 14:00,0.487,37.7966517493788,227.19423135111825,21.779,7.926
2023-07-19 19:00,0.015,81.98787210088372,293.534637954496,17.971,6.782
2023-07-25 19:00,0.0139999999999999,82.89458470260303,292.7496465580877,15.862,7.247
2023-07-19 11:00,0.8280000000000001,32.943481282292865,151.2901923448108,21.397,7.344
2023-07-30 15:00,0.147,47.446824226240174,242.84469859284636,19.107,11.926
2023-07-15 18:00,0.148,72.65517665520923,282.9829352274461,17.785,15.774
2023-07-19 04:00,0.027,91.4343029774511,53.04298940288646,13.563,6.949
2023-07-07 09:00,0.758,45.40450926560582,111.48170962123146,21.426,5.293
2023-07-28 17:00,0.2,65.19591358304514,269.75081444098305,20.696,9.708
2023-07-27 13:00,0.565,33.82384441951358,203.6957354372594,21.997,11.5
2023-07-28 04:00,0.016,93.02616630800988,53.98452633962211,14.858,6.691
2023-07-16 07:00,0.471,64.89641722887586,86.53841388022965,17.224,12.281
2023-07-23 17:00,0.194,64.37811913328389,270.5574511951619,20.119,9.76
2023-07-02 10:00,0.799,36.79519519391888,128.43337543048244,19.084,8.678
2023-07-14 07:00,0.133,64.63190282669385,86.34596442903086,16.307,6.69
2023-07-13 11:00,0.802,31.97237951068584,150.93011513939484,20.744,9.127
2023-07-22 08:00,0.4639999999999999,56.42620047809186,99.28127672366998,17.337,9.039
2023-07-16 08:00,0.614,55.54968966816855,98.50375240187356,18.206,12.488
2023-07-20 14:00,0.65,37.95082553106665,227.02556452177797,21.733,3.783
2023-07-31 15:00,0.366,47.651903707531936,242.6628744527221,19.283,10.277
2023-07-26 06:00,0.296,75.65551453323167,76.55281912126884,13.938,3.337
2023-07-28 06:00,0.244,75.9958893237355,76.85550260026957,17.15,5.625
2023-07-19 16:00,0.261,54.49601569733945,258.97173893969693,20.963,7.503
2023-07-25 07:00,0.322,66.23876715452317,87.69064774055556,14.959,4.326
2023-07-15 17:00,0.302,63.37448819103789,271.7489602913147,18.501,16.137
2023-07-06 05:00,0.173,81.64042005835472,63.73604399919515,13.076,5.697
2023-07-16 05:00,0.145,82.85559341611801,64.28679415663998,15.081,11.279
2023-07-24 11:00,0.569,33.88831940058824,151.7664793925967,18.765,6.97
2023-07-02 19:00,0.033,80.56480748656591,295.33443069981763,16.762,10.024
2023-07-04 09:00,0.487,45.10577075342167,111.352237746963,17.391,7.848
2023-07-15 08:00,0.509,55.41490670954351,98.39589122761686,18.741,13.87
2023-07-05 07:00,0.4629999999999999,63.61994946365793,85.7712676586583,15.067,9.23
2023-07-18 04:00,0.018,91.27542658434108,52.963187814898106,13.44,3.23
2023-07-26 07:00,0.4589999999999999,66.4021256456087,87.84687698616767,16.388,4.074
2023-07-14 10:00,0.428,38.16961886323303,129.0160005359806,19.227,10.472
2023-07-11 10:00,0.5469999999999999,37.76250723908536,128.7719818209847,20.778,10.099
2023-07-18 15:00,0.396,45.45202037726043,244.98013673109145,20.915,4.463
2023-07-12 12:00,0.829,29.293243108892547,177.9828466299299,20.6,10.878
2023-07-02 17:00,0.308,62.54535396682567,273.279838560218,18.978,10.357
2023-07-09 04:00,0.032,89.55861283548738,52.46357305775069,15.524,5.607
2023-07-11 07:00,0.365,64.26145764259353,86.101342515782,18.979,10.292
2023-07-10 08:00,0.536,54.793491691207535,97.95156481057847,19.405,7.255
2023-07-12 07:00,0.487,64.38129701597833,86.1769982875042,17.299,8.307
2023-07-27 17:00,0.134,65.0207983073897,269.91504875032774,20.257,9.675
2023-07-14 06:00,0.089,73.85679342973968,75.18754264559345,15.792,6.258
2023-07-24 18:00,0.079,73.83511112425687,281.740825987995,16.835,6.839
2023-07-18 10:00,0.702,38.7736900257448,129.44081247598592,19.89,4.759
2023-07-15 11:00,0.798,32.275486015774526,151.0239081713775,20.238,15.5
2023-07-03 11:00,0.7829999999999999,30.786629566571506,150.8567979394765,19.211,12.324
2023-07-05 14:00,0.676,36.314227063909655,229.4007991630729,19.627,10.117
2023-07-13 16:00,0.332,53.83962372043506,259.8977237439691,19.783,9.345
2023-07-10 15:00,0.571,44.61496520416991,246.26376507180987,21.482,9.98
2023-07-06 09:00,0.696,45.30053461768532,111.43151582063564,18.523,6.648
2023-07-04 13:00,0.495,30.443432713742013,206.5665434581209,18.259,8.92
2023-07-28 14:00,0.583,39.40956651762621,225.6807459620515,22.257,8.661
2023-07-29 04:00,0.0099999999999999,93.219476350743,54.11390363545411,16.156,8.192
2023-07-06 19:00,0.0419999999999999,80.74552894047694,294.9824065786661,16.162,6.206
2023-07-10 11:00,0.8140000000000001,31.557857647781866,150.83898031422143,21.485,9.004
2023-07-23 08:00,0.588,56.58313251219113,99.43216021773044,19.689,11.282
2023-07-29 05:00,0.11,84.95221242843886,65.77575136425742,16.658,7.863
2023-07-19 13:00,0.676,32.263386353165274,204.60928656452103,22.09,7.853
2023-07-21 18:00,0.08,73.38917932662616,282.1728997414712,18.119,6.186
2023-07-12 10:00,0.824,37.89369891866905,128.84613025632905,20.07,10.183
2023-07-29 13:00,0.777,34.273443297469655,203.4944876060088,21.809,11.075
2023-07-22 09:00,0.625,47.43508795953914,113.0599588655258,18.568,10.32
2023-07-03 15:00,0.449,44.20485859729038,247.20841994045912,19.097,13.926
2023-07-12 11:00,0.849,31.828764810206412,150.89312668602582,20.403,10.648
2023-07-17 16:00,0.4539999999999999,54.25313108013445,259.2909262607305,20.384,9.396
2023-07-26 19:00,0.003,83.06575471054394,292.61374294968766,15.924,8.071
2023-07-19 05:00,0.133,83.29333560067123,64.55259658885598,15.0,6.296
2023-07-12 18:00,0.126,72.36800948901585,283.3551318788616,18.675,9.931
2023-07-24 10:00,0.602,39.80213896562597,130.2827990471602,18.799,6.725
2023-07-14 04:00,0.019,90.10236157947055,52.69301968867165,14.167,6.524
2023-07-30 12:00,0.641,32.75955255850001,177.7659497530958,20.752,12.492
2023-07-26 08:00,0.603,57.070170940422535,99.9201206840815,18.051,4.879
2023-07-25 04:00,0.017,92.46496130856866,53.625977267944734,11.979,4.81
2023-07-08 08:00,0.416,54.57103416786519,97.81851900448764,21.997,3.896
2023-07-30 05:00,0.126,85.13147306803673,65.92609875328571,14.955,9.354
2023-07-24 19:00,0.013,82.72889996316346,292.88423494483413,15.51,6.89
2023-07-11 09:00,0.5940000000000001,45.86156010357895,111.7524079797492,20.572,10.186
2023-07-18 09:00,0.6659999999999999,46.81264420242487,112.4910609870143,18.921,4.828
2023-07-05 09:00,0.68,45.20095294792952,111.38835379729905,17.442,9.501
2023-07-31 16:00,0.359,56.45337494589169,256.909475197508,19.377,10.628
2023-07-15 05:00,0.15,82.71707258365896,64.208597282538,16.099,10.58
2023-07-03 09:00,0.717,45.01501770312017,111.32317858059906,18.001,10.675
2023-07-16 12:00,0.548,29.90207087781721,177.80392479791612,19.674,12.612
2023-07-12 04:00,0.043,89.87355864041392,52.58699059031392,13.627,8.05
2023-07-16 17:00,0.123,63.47912207714006,271.6083834082348,17.699,10.37
2023-07-07 12:00,0.885,28.673464274462148,178.29905703352688,24.262,6.682
2023-07-07 14:00,0.75,36.44871354336238,229.11492987423816,25.019,6.976
2023-07-20 11:00,0.804,33.12291615641598,151.37292651123244,21.309,2.945
2023-07-21 12:00,0.7530000000000001,30.797710681812944,177.68319222886248,20.219,6.862
2023-07-05 05:00,0.1709999999999999,81.54147812322692,63.708893809802646,12.134,8.922
2023-07-14 16:00,0.125,53.93399195658223,259.7503618814882,19.906,12.158
2023-07-24 12:00,0.526,31.40344227184237,177.6680862661317,18.53,7.13
2023-07-27 08:00,0.307,57.23811833916041,100.09429593508388,19.069,11.356
2023-07-14 15:00,0.213,44.98385218748336,245.64380321315576,20.149,11.831
2023-07-23 07:00,0.428,65.9207819921859,87.39479248525868,18.519,11.09
2023-07-02 14:00,0.713,36.16095931083051,229.8025681151609,20.26,9.969
2023-07-02 06:00,0.339,72.56558605000134,74.6097907073621,15.338,6.691
2023-07-03 16:00,0.322,53.22152535107752,261.1742798715957,18.809,13.583
2023-07-24 13:00,0.466,33.19302836184693,204.0191647144978,18.443,7.185
2023-07-12 06:00,0.328,73.60264640957702,75.03658737815437,15.749,7.767
2023-07-04 11:00,0.631,30.87946309953213,150.83463752300224,18.264,8.999
2023-07-08 19:00,0.012,80.87256718474305,294.7880894918116,19.731,4.172
2023-07-18 05:00,0.069,83.14363735241199,64.4587863613989,14.14,3.192
2023-07-02 15:00,0.623,44.170492286928976,247.3262915872833,20.173,10.341
2023-07-23 19:00,0.019,82.56991598025726,293.01743121327775,17.772,8.608
2023-07-21 19:00,0.0139999999999999,82.26692357900335,293.2793215627378,16.829,6.29
2023-07-22 04:00,0.009,91.93356904427976,53.31211050146828,13.18,6.55
2023-07-11 12:00,0.426,29.156522538827325,178.03825613366712,20.603,10.126
2023-07-29 17:00,0.228,65.37660568412353,269.585323217532,20.342,10.279
2023-07-27 04:00,0.01,92.83592411867616,53.860065132262434,16.611,11.813
2023-07-19 06:00,0.274,74.5527143344539,75.66108772229751,16.261,6.365
2023-07-17 18:00,0.145,72.87641686638307,282.72191800232724,18.817,8.209
2023-07-05 08:00,0.587,54.26601096081792,97.6671878945798,16.421,9.472
2023-07-18 13:00,0.613,32.09617044979964,204.7337655518866,21.104,4.668
2023-07-14 12:00,0.236,29.585363540548613,177.8846233882939,19.383,9.734
2023-07-16 18:00,0.06,72.76262428691064,282.8536411812326,17.065,9.768
2023-07-08 11:00,0.706,31.30913344671077,150.8112429390328,24.574,4.083
2023-07-20 06:00,0.286,74.70155914317132,75.77224521133093,16.144,3.346
2023-07-30 13:00,0.4,34.50669753444835,203.3983369834497,20.379,12.629
2023-07-04 12:00,0.584,28.3791510964458,178.5323109113915,18.367,9.146
2023-07-04 19:00,0.012,80.64301979312523,295.1647032420996,15.323,4.586
2023-07-24 15:00,0.399,46.33997204638864,243.92921685927365,18.545,7.182
2023-07-05 15:00,0.593,44.29172317588596,246.95915756677925,19.633,10.096
2023-07-17 10:00,0.755,38.61631330030899,129.32410788026874,19.437,9.698
2023-07-03 04:00,0.034,89.01111644652839,52.34197790649097,12.586,7.672
2023-07-07 17:00,0.32,62.74887755119575,272.76311439962785,23.662,7.324
2023-07-08 04:00,0.033,89.46128589502922,52.43180906823261,16.985,7.655
2023-07-25 08:00,0.494,56.90484027916247,99.75165379277934,16.095,4.508
2023-07-25 16:00,0.364,55.36856077457932,257.96554067484766,19.425,7.157
2023-07-18 12:00,0.669,30.242822584997988,177.74148763422454,20.818,4.719
2023-07-18 07:00,0.206,65.17369694678531,86.7542387398837,15.768,4.177
2023-07-07 10:00,0.844,37.28426907379524,128.54805039380136,22.742,5.809
2023-07-03 17:00,0.209,62.57446231741429,273.1844869821225,18.249,12.915
2023-07-10 19:00,0.019,81.02176510156036,294.5823498057407,18.584,7.98
2023-07-30 17:00,0.103,65.56273493471461,269.4186630167094,18.507,11.91
2023-07-04 18:00,0.071,71.85931699058749,284.21402550626726,16.287,4.765
2023-07-30 19:00,0.007,83.8057252414316,292.0583499329394,17.436,11.337
2023-07-25 06:00,0.197,75.48953595380084,76.40934411915481,13.919,4.193
2023-07-26 14:00,0.439,39.00788031403281,226.01377455327653,19.988,8.513
2023-07-14 09:00,0.384,46.24646822599658,112.02814547502804,18.334,9.49
2023-07-27 06:00,0.15,75.82484429851907,76.70155507054193,17.42,11.007
2023-07-15 09:00,0.629,46.382552777595,112.13374709813382,19.398,14.454
2023-07-11 04:00,0.03,89.76965211270404,52.541133070473,16.603,9.957
2023-07-13 10:00,0.766,38.02945405381733,128.9274821309806,20.213,8.544
2023-07-02 18:00,0.156,71.79053219970714,284.3944273270086,17.959,10.232
2023-07-21 09:00,0.642,47.27440099170788,112.90802087650712,18.339,6.283
2023-07-18 17:00,0.221,63.70664070686326,271.31943251713466,20.503,4.643
2023-07-07 16:00,0.479,53.39873294783675,260.71044636249366,24.548,7.094
2023-07-26 16:00,0.21,55.53476614330994,257.7922499869296,18.519,8.664
2023-07-12 14:00,0.616,36.89715552859133,228.34842049166187,20.632,10.882
2023-07-20 17:00,0.174,63.95753255008622,271.0209338425268,20.468,4.367
2023-07-03 05:00,0.155,81.35810598150665,63.66957668851279,13.523,7.286
2023-07-09 12:00,0.355,28.90207426578784,178.1610708705589,20.069,5.972
2023-07-25 12:00,0.671,31.61634127518886,177.67266241630136,18.859,6.11
2023-07-24 04:00,0.019,92.2844053926955,53.51637962556259,14.454,7.056
2023-07-27 19:00,0.012,83.24358479140571,292.4765965978652,18.593,8.655
2023-07-26 05:00,0.139,84.42386791497958,65.35485239245367,12.596,4.275
2023-07-29 18:00,0.1169999999999999,74.69405332295182,280.98973399529086,19.179,9.793
2023-07-04 16:00,0.177,53.256918140853415,261.06470463276605,17.336,6.362
2023-07-19 07:00,0.43,65.31733489023881,86.87086687294243,17.499,6.669
2023-07-13 17:00,0.243,63.18285974588876,272.0216697566221,19.366,8.953
2023-07-25 18:00,0.088,73.99557587664636,281.59346452312366,17.636,6.872
2023-07-21 15:00,0.388,45.86823432735043,244.4610776423374,19.697,7.244
2023-07-10 12:00,0.838,29.026155580642357,178.09770523562815,21.782,9.398
2023-07-22 07:00,0.238,65.76531036904078,87.25527164662702,15.749,7.553
2023-07-26 12:00,0.514,31.83461796240273,177.68200577488528,19.952,7.059
2023-07-04 05:00,0.143,81.44791402387494,63.68674485158664,13.831,7.243
2023-07-05 06:00,0.325,72.83337234375365,74.68070160813795,13.534,8.867
2023-07-04 07:00,0.355,63.52698598878104,85.73691209973123,16.056,7.337
2023-07-17 12:00,0.785,30.069482198929485,177.77038496498108,20.374,9.993
2023-07-18 14:00,0.497,37.6488286420783,227.3623890673109,21.085,4.645
2023-07-13 18:00,0.125,72.45787284719259,283.2337919554934,18.582,8.348
2023-07-28 12:00,0.717,32.28691938284155,177.71480274287603,22.293,7.414
2023-07-23 14:00,0.583,38.45134597882463,226.51851441794983,22.072,11.516
2023-07-15 04:00,0.033,90.22370330775776,52.75325457472599,15.393,10.186
2023-07-02 09:00,0.735,44.92870669397911,111.30118378133074,18.555,8.267
2023-07-23 13:00,0.712,32.99489425746682,204.13239662150087,22.243,11.763
2023-07-09 17:00,0.249,62.869990447383486,272.52971704486254,20.027,7.01
2023-07-03 12:00,0.675,28.29434455549825,178.6165541850155,19.321,13.108
2023-07-25 14:00,0.644,38.81617165135052,226.1814783595453,19.76,6.732
2023-07-20 05:00,0.142,83.44579043652789,64.6516200719966,14.667,3.974
2023-07-06 10:00,0.771,37.1764775982358,128.5103676471678,19.184,6.864
2023-07-09 14:00,0.4,36.608581493549,228.81638854637688,20.373,6.207
2023-07-09 05:00,0.123,81.96336516729858,63.847697479187445,16.317,5.061
2023-07-07 11:00,0.887,31.19313435327288,150.8072556518958,23.634,6.319
2023-07-19 18:00,0.073,73.12117439456699,282.4516207527567,19.299,6.871
2023-07-27 05:00,0.07,84.59898378566159,65.49008641073738,16.863,11.384
2023-07-09 19:00,0.0289999999999999,80.94374614657954,294.6866069603446,17.762,7.022
2023-07-13 19:00,0.027,81.29010791847446,294.253830560584,17.159,8.164
2023-07-28 10:00,0.661,40.56391753946632,130.97169000113445,21.157,6.67
2023-07-26 10:00,0.679,40.17571177639653,130.61512034711558,19.732,5.746
2023-07-22 12:00,0.4569999999999999,30.99404187542899,177.67334142753657,18.92,12.498
2023-07-29 07:00,0.4349999999999999,66.9070495014817,88.348027531041,18.565,8.682
2023-07-04 10:00,0.583,36.97582515953662,128.45710407785168,17.881,8.471
2023-07-23 10:00,0.778,39.62110244490335,130.12605249801476,21.367,11.41
2023-07-25 13:00,0.678,33.39736144594548,203.9085790604346,19.428,6.377
2023-07-17 08:00,0.5609999999999999,55.68782875123666,98.61788557560487,17.901,8.877
2023-07-29 19:00,0.0139999999999999,83.61282850776914,292.19884060986817,17.419,9.795
2023-07-25 17:00,0.201,64.68769967298682,270.2393644172554,18.783,6.94
2023-07-12 08:00,0.633,55.03118593271928,98.11021350609576,18.606,8.97
2023-07-11 15:00,0.4319999999999999,44.69789456448506,246.11354616215584,20.495,10.185
2023-07-27 09:00,0.288,48.28645795858061,113.91305570014016,19.403,11.187
2023-07-11 16:00,0.208,53.66881239405604,260.1828345865626,19.554,10.006
2023-07-07 05:00,0.172,81.74415972085988,63.768215274718045,15.189,5.695
2023-07-11 08:00,0.523,54.91055810054064,98.02769659866522,19.93,10.251
2023-07-08 05:00,0.116,81.85235276327589,63.8054268714252,17.699,6.414
2023-07-23 04:00,0.013,92.10724593033898,53.41175670874844,16.52,11.552
2023-07-06 15:00,0.631,44.34421346598138,246.82804292009865,20.172,7.575
2023-07-20 15:00,0.467,45.72337829127384,244.6357553147326,21.449,4.003
2023-07-18 06:00,0.123,74.40665379835079,75.55539994282321,14.67,3.471
2023-07-28 13:00,0.666,34.04579964719261,203.59363313682732,22.396,8.006
2023-07-22 16:00,0.114,54.90511040075971,258.47666244913466,17.044,11.584
2023-07-06 04:00,0.048,89.26400573349692,52.38216562642657,11.417,6.608
2023-07-16 14:00,0.37,37.372396658457376,227.69632729818957,19.081,12.176
2023-07-07 13:00,0.838,30.687660624387007,206.1741009458977,24.775,6.895
2023-07-06 14:00,0.75,36.37817595410539,229.25954478920207,20.387,7.613
2023-07-27 14:00,0.486,39.20574933736116,225.846817775664,21.948,11.256
2023-07-19 12:00,0.7809999999999999,30.42205230375657,177.71729355107925,21.912,7.601
2023-07-19 10:00,0.735,38.93519677768767,129.5644086652236,20.543,7.163
2023-07-13 08:00,0.5840000000000001,55.15554872466143,98.19909818943938,18.552,7.482
2023-07-26 18:00,0.031,74.16140385757224,281.4445900146677,16.493,7.319
2023-07-08 17:00,0.117,62.80654660576282,272.6482280320717,21.937,4.011
2023-07-31 05:00,0.07,85.31523390486073,66.08139270503,17.206,11.86
2023-07-20 12:00,0.779,30.607036347340625,177.69785023084478,21.626,3.179
2023-07-28 05:00,0.1149999999999999,84.77401238168027,65.63039912829697,16.066,5.973
2023-07-21 08:00,0.556,56.27239552782575,99.1363886344942,17.324,6.381
2023-07-21 13:00,0.621,32.61662909690448,204.36632474262865,20.151,7.17
2023-07-25 15:00,0.538,46.50953353803371,243.7498828272626,19.75,7.059
2023-07-09 13:00,0.3309999999999999,30.88389415777803,205.909098005682,20.0,6.081
2023-07-10 14:00,0.728,36.69835752145286,228.6628693557323,21.781,9.912
2023-07-24 08:00,0.396,56.74256370681356,99.58897551936587,17.653,6.023
2023-07-23 18:00,0.108,73.68101147183043,281.8865829559749,19.177,9.11
2023-07-22 15:00,0.186,46.01923514953574,244.2849803432028,17.508,11.867
2023-07-06 07:00,0.47,63.71721883100993,85.8115239591923,16.522,5.975
2023-07-13 04:00,0.04,89.98519412054978,52.63760879030429,13.293,7.539
2023-07-20 10:00,0.777,39.100744207529,129.69481924180008,20.817,2.895
2023-07-10 04:00,0.044,89.65868153239308,52.50000430206478,13.836,6.775
2023-07-21 04:00,0.024,91.7634615086891,53.21743872220179,12.459,7.416
2023-07-30 18:00,0.0579999999999999,74.88236423334843,280.83562692606654,18.111,11.562
2023-07-13 06:00,0.298,73.72795541709732,75.1093188229654,16.02,6.983
2023-07-18 11:00,0.635,32.768917855813825,151.2138706498822,20.374,4.713
2023-07-11 05:00,0.103,82.19910917333415,63.94748952861494,17.064,9.477
2023-07-03 13:00,0.563,30.37565223421366,206.6951873892939,19.247,13.669
2023-07-17 06:00,0.284,74.26435852796304,75.45519462231715,15.882,8.188
2023-07-09 15:00,0.381,44.53807477193397,246.41049426786503,20.521,6.61
2023-07-23 05:00,0.082,83.9233694811091,64.97993145978876,16.892,10.941
2023-07-10 06:00,0.3,73.3635085253469,74.90757856967753,16.714,5.701
2023-07-27 15:00,0.343,46.86674261192556,243.38909181430412,21.581,10.954
2023-07-22 06:00,0.095,75.00799976253765,76.01089799359335,14.449,6.438
2023-07-25 11:00,0.6839999999999999,34.09127778743446,151.8800600905152,18.381,5.779
2023-07-10 10:00,0.786,37.63589146655635,128.70507014305872,21.064,8.475
2023-07-08 13:00,0.3269999999999999,30.782445130272663,206.04179774389485,23.269,4.493
2023-07-18 08:00,0.429,55.82921161322908,98.73825689354874,17.335,4.737
2023-07-17 15:00,0.5840000000000001,45.325654986932825,245.1494738572897,20.673,9.562
2023-07-29 09:00,0.704,48.648467803214906,114.29601340211366,20.541,9.598
2023-07-18 19:00,0.0209999999999999,81.85683772043124,293.6596084251627,17.83,5.781
2023-07-06 08:00,0.599,54.36364684223074,97.71118606982918,17.688,6.38
2023-07-16 11:00,0.739,32.43485764491636,151.08068624738553,19.987,12.565
2023-07-28 16:00,0.352,55.88514025898466,257.44206322896684,21.537,9.706
2023-07-21 14:00,0.479,38.1112749890963,226.8565926531024,19.894,7.287
2023-07-08 09:00,0.401,45.51264672409141,111.53891767246728,22.944,3.025
2023-07-08 15:00,0.331,44.46752132683971,246.5535591328101,23.507,2.928
2023-07-13 07:00,0.455,64.50491716112734,86.25854117565564,17.375,7.118
2023-07-21 17:00,0.168,64.09167333336937,270.8684160026544,18.906,6.516
