Time,Irradiance,Zenith,Azimuth,Temperature,Wind Speed,Power
2023-07-05 19:00,0.037,80.69148765488988,295.0750922529103,16.245,8.811,7.330453366725018
2023-07-06 05:00,0.173,81.64042005835472,63.73604399919515,13.076,5.697,17.88787808652219
2023-07-06 06:00,0.3209999999999999,72.93141338795519,74.71517925127972,14.891,5.614,24.691507151779486
2023-07-06 07:00,0.47,63.71721883100993,85.8115239591923,16.522,5.975,33.55602414839792
2023-07-06 08:00,0.599,54.36364684223074,97.71118606982918,17.688,6.38,47.68474809510175
2023-07-06 09:00,0.696,45.30053461768532,111.43151582063564,18.523,6.648,108.07149353006488
2023-07-06 10:00,0.771,37.1764775982358,128.5103676471678,19.184,6.864,163.79506065789516
2023-07-06 11:00,0.834,31.08274168420091,150.8098387316209,19.792,7.159,210.7528188850478
2023-07-06 12:00,0.864,28.56873036163153,178.373430540806,20.237,7.437,217.48406031098855
2023-07-06 13:00,0.817,30.5994267419256,206.30579658132888,20.405,7.602,174.02427355376759
2023-07-06 14:00,0.75,36.37817595410539,229.25954478920207,20.387,7.613,124.45622394637088
2023-07-06 15:00,0.631,44.34421346598138,246.82804292009865,20.172,7.575,70.76172962940821
2023-07-06 16:00,0.481,53.3454657054145,260.8326791042746,19.747,7.491,34.90305019955319
2023-07-06 17:00,0.316,62.69632600405146,272.8742757708379,19.108,7.18,27.890148480795276
2023-07-06 18:00,0.1609999999999999,71.9517605929714,284.0192492900499,18.094,6.563,22.867479722775986
2023-07-06 19:00,0.0419999999999999,80.74552894047694,294.9824065786661,16.162,6.206,7.408098807796266
2023-07-07 05:00,0.172,81.74415972085988,63.768215274718045,15.189,5.695,16.756687190619534
2023-07-07 06:00,0.327,73.03365206621424,74.75509640761356,16.685,4.833,24.729013316871352
2023-07-07 07:00,0.486,63.81851778754149,85.85768337862226,18.476,4.882,29.024192074221208
2023-07-07 08:00,0.634,54.46537799988563,97.7616326639465,20.048,4.991,40.68939534117946
2023-07-07 09:00,0.758,45.40450926560582,111.48170962123146,21.426,5.293,109.42053304043398
2023-07-07 10:00,0.844,37.28426907379524,128.54805039380136,22.742,5.809,176.1512143771258
2023-07-07 11:00,0.887,31.19313435327288,150.8072556518958,23.634,6.319,225.98518745934032
2023-07-07 12:00,0.885,28.673464274462148,178.29905703352688,24.262,6.682,225.37105165147256
2023-07-07 13:00,0.838,30.687660624387007,206.1741009458977,24.775,6.895,180.11685875970323
2023-07-07 14:00,0.75,36.44871354336238,229.11492987423816,25.019,6.976,126.04537158558671
2023-07-07 15:00,0.627,44.40299058446095,246.6927941043328,24.968,7.037,71.23712495040996
2023-07-07 16:00,0.479,53.39873294783675,260.71044636249366,24.548,7.094,34.681805053367235
2023-07-07 17:00,0.32,62.74887755119575,272.76311439962785,23.662,7.324,25.482982251411094
2023-07-07 18:00,0.165,72.00721410357743,283.9166611461184,22.225,8.366,20.15915039608313
2023-07-07 19:00,0.0409999999999999,80.80688509072982,294.886714982924,20.415,9.661,7.47884212116595
2023-07-08 05:00,0.116,81.85235276327589,63.8054268714252,17.699,6.414,23.91378799935709
2023-07-08 06:00,0.252,73.14001683387977,74.80046298122016,18.845,5.296,47.743867037890574
2023-07-08 07:00,0.389,63.92375211360612,85.90974663246652,20.594,4.661,65.60527662520887
2023-07-08 08:00,0.416,54.57103416786519,97.81851900448764,21.997,3.896,90.12577739055587
2023-07-08 09:00,0.401,45.51264672409141,111.53891767246728,22.944,3.025,104.71512947391876
2023-07-08 10:00,0.473,37.39678410675482,128.59307733241212,23.754,2.678,128.54169924083416
2023-07-08 11:00,0.706,31.30913344671077,150.8112429390328,24.574,4.083,192.63966917373924
2023-07-08 12:00,0.526,28.784594326429072,178.22822929783786,24.218,5.455,146.23853039067475
2023-07-08 13:00,0.3269999999999999,30.782445130272663,206.04179774389485,23.269,4.493,90.74677610569763
2023-07-08 14:00,0.385,36.52544602966303,228.9671448494642,23.337,3.005,103.43896878049743
2023-07-08 15:00,0.331,44.46752132683971,246.5535591328101,23.507,2.928,86.77310872146998
2023-07-08 16:00,0.161,53.45738071959841,260.5842190306678,22.83,3.741,42.867341434771085
2023-07-08 17:00,0.117,62.80654660576282,272.6482280320717,21.937,4.011,30.110194755844226
2023-07-08 18:00,0.046,72.06755151976289,283.8107128244852,20.727,4.247,7.615983293606244
2023-07-09 05:00,0.123,81.96336516729858,63.847697479187445,16.317,5.061,26.26152139736509
2023-07-09 06:00,0.223,73.24964508405618,74.85128774326216,16.942,4.802,46.99222463682173
2023-07-09 07:00,0.288,64.03230522777199,85.96771272589126,17.907,5.105,65.49038890118302
2023-07-09 08:00,0.306,54.68017582959898,97.88183407035416,18.551,5.466,76.73536675731124
2023-07-09 09:00,0.429,45.62468391512287,111.60311930336184,19.305,5.752,108.32540559150847
2023-07-09 10:00,0.51,37.51388053260379,128.6454258615563,20.077,5.316,133.81383686743197
2023-07-09 11:00,0.47,31.430609593799964,150.82181429910952,20.311,5.638,129.79750903242146
2023-07-09 12:00,0.355,28.90207426578784,178.1610708705589,20.069,5.972,98.05402724328512
2023-07-09 13:00,0.3309999999999999,30.88389415777803,205.909098005682,20.0,6.081,90.6006981949402
2023-07-09 14:00,0.4,36.608581493549,228.81638854637688,20.373,6.207,104.88258841682435
2023-07-09 15:00,0.381,44.53807477193397,246.41049426786503,20.521,6.61,91.29412594196008
2023-07-09 16:00,0.358,53.52185583956716,260.4541195967784,20.45,6.974,68.9012883647669
2023-07-09 17:00,0.249,62.869990447383486,272.52971704486254,20.027,7.01,47.5617262140947
2023-07-09 18:00,0.121,72.13370446127114,283.70149050805634,19.148,6.767,24.817313801111677
2023-07-09 19:00,0.0289999999999999,80.94374614657954,294.6866069603446,17.762,7.022,6.927887901965206
2023-07-10 05:00,0.148,82.07869339703413,63.895045527555965,15.373,5.88,23.406575280265614
2023-07-10 06:00,0.3,73.3635085253469,74.90757856967753,16.714,5.701,32.504752954487905
2023-07-10 07:00,0.438,64.14499471905275,86.03157920007408,18.243,6.435,41.83604914805513
2023-07-10 08:00,0.536,54.793491691207535,97.95156481057847,19.405,7.255,60.49487674021559
2023-07-10 09:00,0.678,45.74111023787077,111.67429120092362,20.322,7.901,109.05988027759435
2023-07-10 10:00,0.786,37.63589146655635,128.70507014305872,21.064,8.475,166.0195847035403
2023-07-10 11:00,0.8140000000000001,31.557857647781866,150.83898031422143,21.485,9.004,205.8892646979955
2023-07-10 12:00,0.838,29.026155580642357,178.09770523562815,21.782,9.398,211.1300584186691
2023-07-10 13:00,0.819,30.992215851821665,205.77621899596983,21.905,9.694,174.52852916563887
2023-07-10 14:00,0.728,36.69835752145286,228.6628693557323,21.781,9.912,124.05803883730135
2023-07-10 15:00,0.571,44.61496520416991,246.26376507180987,21.482,9.98,76.79797205502766
2023-07-10 16:00,0.4,53.59245422940817,260.3202786296328,21.093,9.762,52.88226632002264
2023-07-10 17:00,0.268,62.93951817420813,272.4076887832235,20.628,9.065,40.26819027711219
2023-07-10 18:00,0.1099999999999999,72.2060703379926,283.5890865224455,19.745,8.115,23.071168944230177
2023-07-11 05:00,0.103,82.19910917333415,63.94748952861494,17.064,9.477,22.901214784410165
2023-07-11 06:00,0.214,73.48150033827876,74.9693427892085,17.926,9.939,46.46463181334685
2023-07-11 07:00,0.365,64.26145764259353,86.101342515782,18.979,10.292,64.14922485823878
2023-07-11 08:00,0.523,54.91055810054064,98.02769659866522,19.93,10.251,75.82488837410568
2023-07-11 09:00,0.5940000000000001,45.86156010357895,111.7524079797492,20.572,10.186,118.92549072256962
2023-07-11 10:00,0.5469999999999999,37.76250723908536,128.7719818209847,20.778,10.099,139.01879944477574
2023-07-11 11:00,0.483,31.69057099873756,150.8627491945382,20.722,10.07,130.9322577413398
2023-07-11 12:00,0.426,29.156522538827325,178.03825613366712,20.603,10.126,115.86950784114434
2023-07-11 13:00,0.398,31.107110108794203,205.6433839583984,20.523,10.089,107.07186576144895
2023-07-11 14:00,0.507,36.79450161159607,228.5068048993488,20.729,10.105,121.91448621447087
2023-07-11 15:00,0.4319999999999999,44.69789456448506,246.11354616215584,20.495,10.185,96.04500671288349
2023-07-11 16:00,0.208,53.66881239405604,260.1828345865626,19.554,10.006,53.1291243044775
2023-07-11 17:00,0.124,63.01459706494381,272.28225738894093,18.583,9.55,30.24805979165887
2023-07-11 18:00,0.067,72.28383894823497,283.4735991734079,17.661,9.06,14.936694233032048
