Time,Irradiance,Zenith,Azimuth,Temperature,Wind Speed,Power
2023-01-10 13:00,0.061,74.10153361162739,193.003853503586,10.88,12.978,14.36419419765385
2023-01-10 14:00,0.049,77.29075830772086,206.9668879187705,11.707,13.442,10.564948782441613
2023-01-11 09:00,0.089,83.58453746432082,137.2775640708296,7.384,10.39,19.896501141830605
2023-01-11 10:00,0.195,78.08667895446393,150.2040681618745,8.215,11.047,36.839661363205416
2023-01-11 11:00,0.24,74.44721715603399,164.0277826063881,9.376,12.243,64.61712982517831
2023-01-11 12:00,0.214,73.01504027081805,178.44785796261044,10.032,13.432,45.581758252665665
2023-01-11 13:00,0.156,73.93675363265618,192.93290206018165,10.087,14.578,31.78631807559251
2023-01-11 14:00,0.0579999999999999,77.11701795248376,206.9247534807915,9.703,15.007,14.088321024549865
2023-01-11 15:00,0.025,82.24707525600355,220.06184164081043,9.318,15.532,4.470569508071642
2023-01-12 09:00,0.029,83.4883214686,137.1232631650799,11.208,15.247,6.892710426280599
2023-01-12 10:00,0.04,77.96870416742371,150.06227038279894,11.347,15.54,7.310715248938111
2023-01-12 11:00,0.039,74.30833135730508,163.90466591927247,11.427,15.798,7.289004286582633
2023-01-12 12:00,0.039,72.85778259726757,178.35017489245865,11.43,15.923,7.289163494271737
2023-01-12 13:00,0.031,73.76580427516149,192.86501029156895,11.38,15.926,7.022676699421574
2023-01-12 14:00,0.023,76.9381388024048,206.88673022804855,11.296,15.789,1.4965303376767405
2023-01-13 09:00,0.103,83.38175769249142,136.96755844091547,7.897,14.845,21.990233220962917
2023-01-13 10:00,0.188,77.84201398302025,149.91996523505225,8.595,14.769,37.032572702651194
2023-01-13 11:00,0.23,74.1614180627342,163.78216230537055,9.078,15.03,59.86879581916183
2023-01-13 12:00,0.2239999999999999,72.6929436364957,178.25437179695882,9.295,14.998,47.667697008668654
2023-01-13 13:00,0.18,73.58767627649829,192.80024094351725,9.307,14.72,31.083865519894072
2023-01-13 14:00,0.102,76.75236352076799,206.8528722410784,9.053,14.067,21.890872015580243
2023-01-13 15:00,0.026,81.87833509187722,220.04336134751287,8.473,13.119,5.646753707909183
2023-01-14 10:00,0.025,77.70975101079082,149.77723025937348,11.634,17.257,5.746836184430942
